"","month","Month","year","count","trt","repro","proportion","species"
"68",4,"Apr",2007,22,"exclosure",9,0.409090909090909,"PB"
"69",4,"Apr",2008,16,"exclosure",7,0.4375,"PB"
"70",4,"Apr",2009,12,"exclosure",5,0.416666666666667,"PB"
"71",4,"Apr",2011,1,"exclosure",NA,NA,"PB"
"72",4,"Apr",2012,3,"exclosure",1,0.333333333333333,"PB"
"73",4,"Apr",2013,4,"exclosure",2,0.5,"PB"
"74",4,"Apr",2014,4,"exclosure",3,0.75,"PB"
"75",4,"Apr",2015,6,"exclosure",5,0.833333333333333,"PB"
"76",4,"Apr",2017,1,"exclosure",1,1,"PB"
"77",4,"Apr",2018,1,"exclosure",NA,NA,"PB"
"78",4,"Apr",2019,1,"exclosure",1,1,"PB"
"79",5,"May",1997,9,"exclosure",1,0.111111111111111,"PB"
"80",5,"May",1998,7,"exclosure",NA,NA,"PB"
"81",5,"May",1999,4,"exclosure",2,0.5,"PB"
"82",5,"May",2001,9,"exclosure",4,0.444444444444444,"PB"
"83",5,"May",2002,24,"exclosure",13,0.541666666666667,"PB"
"84",5,"May",2003,49,"exclosure",23,0.469387755102041,"PB"
"85",5,"May",2004,6,"exclosure",3,0.5,"PB"
"86",5,"May",2005,5,"exclosure",1,0.2,"PB"
"87",5,"May",2006,18,"exclosure",13,0.722222222222222,"PB"
"88",5,"May",2007,38,"exclosure",9,0.236842105263158,"PB"
"89",5,"May",2008,13,"exclosure",7,0.538461538461538,"PB"
"90",5,"May",2009,19,"exclosure",6,0.315789473684211,"PB"
"91",5,"May",2011,2,"exclosure",1,0.5,"PB"
"92",5,"May",2012,1,"exclosure",1,1,"PB"
"93",5,"May",2013,7,"exclosure",1,0.142857142857143,"PB"
"94",5,"May",2014,2,"exclosure",1,0.5,"PB"
"95",5,"May",2015,6,"exclosure",4,0.666666666666667,"PB"
"96",5,"May",2016,2,"exclosure",1,0.5,"PB"
"97",5,"May",2017,3,"exclosure",3,1,"PB"
"98",5,"May",2018,1,"exclosure",1,1,"PB"
"99",6,"Jun",1997,16,"exclosure",NA,NA,"PB"
"100",6,"Jun",1998,7,"exclosure",1,0.142857142857143,"PB"
"101",6,"Jun",1999,9,"exclosure",3,0.333333333333333,"PB"
"102",6,"Jun",2000,14,"exclosure",5,0.357142857142857,"PB"
"103",6,"Jun",2001,9,"exclosure",3,0.333333333333333,"PB"
"104",6,"Jun",2002,22,"exclosure",11,0.5,"PB"
"105",6,"Jun",2003,17,"exclosure",11,0.647058823529412,"PB"
"106",6,"Jun",2004,4,"exclosure",2,0.5,"PB"
"107",6,"Jun",2005,11,"exclosure",4,0.363636363636364,"PB"
"108",6,"Jun",2006,14,"exclosure",8,0.571428571428571,"PB"
"109",6,"Jun",2007,40,"exclosure",7,0.175,"PB"
"110",6,"Jun",2008,29,"exclosure",12,0.413793103448276,"PB"
"111",6,"Jun",2009,18,"exclosure",4,0.222222222222222,"PB"
"112",6,"Jun",2012,2,"exclosure",NA,NA,"PB"
"113",6,"Jun",2014,8,"exclosure",2,0.25,"PB"
"114",6,"Jun",2015,6,"exclosure",2,0.333333333333333,"PB"
"115",6,"Jun",2016,2,"exclosure",1,0.5,"PB"
"116",6,"Jun",2017,1,"exclosure",1,1,"PB"
"117",6,"Jun",2018,3,"exclosure",1,0.333333333333333,"PB"
"118",6,"Jun",2019,1,"exclosure",NA,NA,"PB"
"119",7,"Jul",1997,33,"exclosure",1,0.0303030303030303,"PB"
"120",7,"Jul",1998,9,"exclosure",2,0.222222222222222,"PB"
"121",7,"Jul",2000,28,"exclosure",6,0.214285714285714,"PB"
"122",7,"Jul",2001,12,"exclosure",3,0.25,"PB"
"123",7,"Jul",2002,21,"exclosure",7,0.333333333333333,"PB"
"124",7,"Jul",2003,15,"exclosure",5,0.333333333333333,"PB"
"125",7,"Jul",2004,5,"exclosure",4,0.8,"PB"
"126",7,"Jul",2005,17,"exclosure",6,0.352941176470588,"PB"
"127",7,"Jul",2006,21,"exclosure",19,0.904761904761905,"PB"
"128",7,"Jul",2007,46,"exclosure",3,0.0652173913043478,"PB"
"129",7,"Jul",2008,7,"exclosure",2,0.285714285714286,"PB"
"130",7,"Jul",2009,10,"exclosure",1,0.1,"PB"
"131",7,"Jul",2012,11,"exclosure",5,0.454545454545455,"PB"
"132",7,"Jul",2013,7,"exclosure",5,0.714285714285714,"PB"
"133",7,"Jul",2015,4,"exclosure",2,0.5,"PB"
"134",7,"Jul",2017,1,"exclosure",NA,NA,"PB"
"135",7,"Jul",2018,2,"exclosure",2,1,"PB"
"136",8,"Aug",1998,21,"exclosure",6,0.285714285714286,"PB"
"137",8,"Aug",2000,10,"exclosure",1,0.1,"PB"
"138",8,"Aug",2001,18,"exclosure",5,0.277777777777778,"PB"
"139",8,"Aug",2003,14,"exclosure",7,0.5,"PB"
"140",8,"Aug",2004,9,"exclosure",6,0.666666666666667,"PB"
"141",8,"Aug",2005,22,"exclosure",5,0.227272727272727,"PB"
"142",8,"Aug",2006,4,"exclosure",3,0.75,"PB"
"143",8,"Aug",2007,22,"exclosure",2,0.0909090909090909,"PB"
"144",8,"Aug",2008,12,"exclosure",3,0.25,"PB"
"145",8,"Aug",2009,9,"exclosure",2,0.222222222222222,"PB"
"146",8,"Aug",2012,11,"exclosure",3,0.272727272727273,"PB"
"147",8,"Aug",2014,7,"exclosure",3,0.428571428571429,"PB"
"148",8,"Aug",2015,4,"exclosure",NA,NA,"PB"
"149",8,"Aug",2016,1,"exclosure",1,1,"PB"
"150",8,"Aug",2017,3,"exclosure",NA,NA,"PB"
"151",9,"Sept",1996,1,"exclosure",NA,NA,"PB"
"152",9,"Sept",1997,10,"exclosure",NA,NA,"PB"
"153",9,"Sept",1998,23,"exclosure",3,0.130434782608696,"PB"
"154",9,"Sept",1999,2,"exclosure",1,0.5,"PB"
"155",9,"Sept",2000,6,"exclosure",NA,NA,"PB"
"156",9,"Sept",2001,26,"exclosure",2,0.0769230769230769,"PB"
"157",9,"Sept",2002,7,"exclosure",4,0.571428571428571,"PB"
"158",9,"Sept",2003,15,"exclosure",10,0.666666666666667,"PB"
"159",9,"Sept",2004,6,"exclosure",5,0.833333333333333,"PB"
"160",9,"Sept",2005,38,"exclosure",5,0.131578947368421,"PB"
"161",9,"Sept",2006,8,"exclosure",7,0.875,"PB"
"162",9,"Sept",2007,28,"exclosure",3,0.107142857142857,"PB"
"163",9,"Sept",2008,13,"exclosure",3,0.230769230769231,"PB"
"164",9,"Sept",2009,6,"exclosure",1,0.166666666666667,"PB"
"165",9,"Sept",2010,2,"exclosure",2,1,"PB"
"166",9,"Sept",2012,11,"exclosure",2,0.181818181818182,"PB"
"167",9,"Sept",2013,5,"exclosure",4,0.8,"PB"
"168",9,"Sept",2014,3,"exclosure",1,0.333333333333333,"PB"
"169",9,"Sept",2015,5,"exclosure",1,0.2,"PB"
"170",9,"Sept",2016,1,"exclosure",1,1,"PB"
"171",9,"Sept",2017,1,"exclosure",1,1,"PB"
"172",9,"Sept",2018,1,"exclosure",1,1,"PB"
"173",9,"Sept",2019,2,"exclosure",NA,NA,"PB"
"174",10,"Oct",1996,2,"exclosure",NA,NA,"PB"
"175",10,"Oct",1997,9,"exclosure",NA,NA,"PB"
"176",10,"Oct",1998,16,"exclosure",1,0.0625,"PB"
"177",10,"Oct",1999,5,"exclosure",4,0.8,"PB"
"178",10,"Oct",2000,3,"exclosure",NA,NA,"PB"
"179",10,"Oct",2001,18,"exclosure",3,0.166666666666667,"PB"
"180",10,"Oct",2002,21,"exclosure",10,0.476190476190476,"PB"
"181",10,"Oct",2003,11,"exclosure",1,0.0909090909090909,"PB"
"182",10,"Oct",2004,7,"exclosure",6,0.857142857142857,"PB"
"183",10,"Oct",2005,13,"exclosure",4,0.307692307692308,"PB"
"184",10,"Oct",2006,15,"exclosure",10,0.666666666666667,"PB"
"185",10,"Oct",2007,24,"exclosure",3,0.125,"PB"
"186",10,"Oct",2008,11,"exclosure",NA,NA,"PB"
"187",10,"Oct",2009,6,"exclosure",1,0.166666666666667,"PB"
"188",10,"Oct",2011,1,"exclosure",NA,NA,"PB"
"189",10,"Oct",2012,8,"exclosure",1,0.125,"PB"
"190",10,"Oct",2014,3,"exclosure",2,0.666666666666667,"PB"
"191",10,"Oct",2015,7,"exclosure",NA,NA,"PB"
"192",10,"Oct",2016,1,"exclosure",NA,NA,"PB"
"193",10,"Oct",2017,1,"exclosure",NA,NA,"PB"
"194",10,"Oct",2018,1,"exclosure",1,1,"PB"
"195",11,"Nov",1997,9,"exclosure",NA,NA,"PB"
"196",11,"Nov",1998,12,"exclosure",1,0.0833333333333333,"PB"
"197",11,"Nov",1999,8,"exclosure",5,0.625,"PB"
"198",11,"Nov",2000,12,"exclosure",NA,NA,"PB"
"199",11,"Nov",2001,19,"exclosure",1,0.0526315789473684,"PB"
"200",11,"Nov",2002,26,"exclosure",8,0.307692307692308,"PB"
"201",11,"Nov",2003,12,"exclosure",2,0.166666666666667,"PB"
"202",11,"Nov",2004,3,"exclosure",1,0.333333333333333,"PB"
"203",11,"Nov",2005,23,"exclosure",7,0.304347826086957,"PB"
"204",11,"Nov",2006,17,"exclosure",12,0.705882352941177,"PB"
"205",11,"Nov",2007,23,"exclosure",1,0.0434782608695652,"PB"
"206",11,"Nov",2008,6,"exclosure",NA,NA,"PB"
"207",11,"Nov",2009,5,"exclosure",NA,NA,"PB"
"208",11,"Nov",2012,5,"exclosure",1,0.2,"PB"
"209",11,"Nov",2013,5,"exclosure",NA,NA,"PB"
"210",11,"Nov",2014,4,"exclosure",NA,NA,"PB"
"211",11,"Nov",2015,5,"exclosure",NA,NA,"PB"
"212",11,"Nov",2016,1,"exclosure",1,1,"PB"
"213",11,"Nov",2017,1,"exclosure",NA,NA,"PB"
"214",11,"Nov",2019,2,"exclosure",NA,NA,"PB"
"215",12,"Dec",1997,5,"exclosure",NA,NA,"PB"
"216",12,"Dec",1998,4,"exclosure",NA,NA,"PB"
"217",12,"Dec",1999,12,"exclosure",4,0.333333333333333,"PB"
"218",12,"Dec",2000,8,"exclosure",NA,NA,"PB"
"219",12,"Dec",2001,8,"exclosure",1,0.125,"PB"
"220",12,"Dec",2002,31,"exclosure",13,0.419354838709677,"PB"
"221",12,"Dec",2003,10,"exclosure",NA,NA,"PB"
"222",12,"Dec",2004,11,"exclosure",5,0.454545454545455,"PB"
"223",12,"Dec",2005,15,"exclosure",1,0.0666666666666667,"PB"
"224",12,"Dec",2006,22,"exclosure",2,0.0909090909090909,"PB"
"225",12,"Dec",2007,16,"exclosure",NA,NA,"PB"
"226",12,"Dec",2008,6,"exclosure",NA,NA,"PB"
"227",12,"Dec",2009,2,"exclosure",NA,NA,"PB"
"228",12,"Dec",2012,6,"exclosure",NA,NA,"PB"
"229",12,"Dec",2013,3,"exclosure",NA,NA,"PB"
"230",12,"Dec",2014,5,"exclosure",4,0.8,"PB"
"231",12,"Dec",2017,1,"exclosure",NA,NA,"PB"
"232",12,"Dec",2019,1,"exclosure",NA,NA,"PB"
"233",1,"Jan",1996,1,"control",NA,NA,"PB"
"234",1,"Jan",1998,2,"control",NA,NA,"PB"
"235",1,"Jan",2000,10,"control",5,0.5,"PB"
"236",1,"Jan",2001,5,"control",3,0.6,"PB"
"237",1,"Jan",2002,3,"control",3,1,"PB"
"238",1,"Jan",2004,2,"control",NA,NA,"PB"
"239",1,"Jan",2005,7,"control",1,0.142857142857143,"PB"
"240",1,"Jan",2006,19,"control",7,0.368421052631579,"PB"
"241",1,"Jan",2007,11,"control",8,0.727272727272727,"PB"
"242",1,"Jan",2008,9,"control",NA,NA,"PB"
"243",1,"Jan",2009,2,"control",NA,NA,"PB"
"244",1,"Jan",2010,1,"control",NA,NA,"PB"
"245",1,"Jan",2012,1,"control",NA,NA,"PB"
"246",1,"Jan",2013,4,"control",NA,NA,"PB"
"247",1,"Jan",2015,1,"control",NA,NA,"PB"
"248",2,"Feb",1997,5,"control",1,0.2,"PB"
"249",2,"Feb",1999,2,"control",2,1,"PB"
"250",2,"Feb",2000,18,"control",16,0.888888888888889,"PB"
"251",2,"Feb",2002,7,"control",7,1,"PB"
"252",2,"Feb",2003,14,"control",8,0.571428571428571,"PB"
"253",2,"Feb",2004,3,"control",1,0.333333333333333,"PB"
"254",2,"Feb",2007,21,"control",19,0.904761904761905,"PB"
"255",2,"Feb",2008,11,"control",NA,NA,"PB"
"256",2,"Feb",2009,1,"control",1,1,"PB"
"257",2,"Feb",2010,3,"control",NA,NA,"PB"
"258",2,"Feb",2012,1,"control",NA,NA,"PB"
"259",2,"Feb",2013,2,"control",1,0.5,"PB"
"260",2,"Feb",2014,2,"control",NA,NA,"PB"
"261",2,"Feb",2015,2,"control",2,1,"PB"
"262",3,"Mar",1997,3,"control",2,0.666666666666667,"PB"
"263",3,"Mar",1998,5,"control",2,0.4,"PB"
"264",3,"Mar",1999,3,"control",3,1,"PB"
"265",3,"Mar",2000,8,"control",8,1,"PB"
"266",3,"Mar",2001,12,"control",9,0.75,"PB"
"267",3,"Mar",2002,2,"control",2,1,"PB"
"268",3,"Mar",2003,26,"control",22,0.846153846153846,"PB"
"269",3,"Mar",2004,2,"control",2,1,"PB"
"270",3,"Mar",2005,5,"control",3,0.6,"PB"
"271",3,"Mar",2006,15,"control",10,0.666666666666667,"PB"
"272",3,"Mar",2007,18,"control",17,0.944444444444444,"PB"
"273",3,"Mar",2008,16,"control",4,0.25,"PB"
"274",3,"Mar",2009,1,"control",1,1,"PB"
"275",3,"Mar",2010,3,"control",NA,NA,"PB"
"276",3,"Mar",2012,2,"control",1,0.5,"PB"
"277",3,"Mar",2013,3,"control",1,0.333333333333333,"PB"
"278",3,"Mar",2014,8,"control",3,0.375,"PB"
"279",3,"Mar",2015,8,"control",1,0.125,"PB"
"280",4,"Apr",1997,2,"control",NA,NA,"PB"
"281",4,"Apr",1999,2,"control",1,0.5,"PB"
"282",4,"Apr",2000,7,"control",5,0.714285714285714,"PB"
"283",4,"Apr",2002,4,"control",3,0.75,"PB"
"284",4,"Apr",2005,2,"control",2,1,"PB"
"285",4,"Apr",2006,5,"control",5,1,"PB"
"286",4,"Apr",2007,24,"control",15,0.625,"PB"
"287",4,"Apr",2008,13,"control",7,0.538461538461538,"PB"
"288",4,"Apr",2009,5,"control",4,0.8,"PB"
"289",4,"Apr",2010,1,"control",1,1,"PB"
"290",4,"Apr",2013,1,"control",1,1,"PB"
"291",4,"Apr",2014,4,"control",2,0.5,"PB"
"292",4,"Apr",2015,1,"control",1,1,"PB"
"293",5,"May",1997,4,"control",NA,NA,"PB"
"294",5,"May",1998,1,"control",1,1,"PB"
"295",5,"May",1999,2,"control",1,0.5,"PB"
"296",5,"May",2001,6,"control",5,0.833333333333333,"PB"
"297",5,"May",2002,8,"control",4,0.5,"PB"
"298",5,"May",2003,17,"control",13,0.764705882352941,"PB"
"299",5,"May",2004,2,"control",1,0.5,"PB"
"300",5,"May",2005,3,"control",1,0.333333333333333,"PB"
"301",5,"May",2006,6,"control",1,0.166666666666667,"PB"
"302",5,"May",2007,35,"control",12,0.342857142857143,"PB"
"303",5,"May",2008,15,"control",7,0.466666666666667,"PB"
"304",5,"May",2009,6,"control",1,0.166666666666667,"PB"
"305",5,"May",2010,1,"control",1,1,"PB"
"306",5,"May",2012,4,"control",1,0.25,"PB"
"307",5,"May",2013,2,"control",NA,NA,"PB"
"308",5,"May",2014,1,"control",NA,NA,"PB"
"309",6,"Jun",1996,1,"control",NA,NA,"PB"
"310",6,"Jun",1997,4,"control",NA,NA,"PB"
"311",6,"Jun",1999,2,"control",NA,NA,"PB"
"312",6,"Jun",2000,8,"control",2,0.25,"PB"
"313",6,"Jun",2001,4,"control",1,0.25,"PB"
"314",6,"Jun",2002,15,"control",4,0.266666666666667,"PB"
"315",6,"Jun",2003,13,"control",4,0.307692307692308,"PB"
"316",6,"Jun",2004,5,"control",2,0.4,"PB"
"317",6,"Jun",2005,5,"control",1,0.2,"PB"
"318",6,"Jun",2007,37,"control",6,0.162162162162162,"PB"
"319",6,"Jun",2008,28,"control",10,0.357142857142857,"PB"
"320",6,"Jun",2009,5,"control",2,0.4,"PB"
"321",6,"Jun",2012,2,"control",NA,NA,"PB"
"322",6,"Jun",2014,3,"control",1,0.333333333333333,"PB"
"323",6,"Jun",2015,2,"control",1,0.5,"PB"
"324",7,"Jul",1997,8,"control",NA,NA,"PB"
"325",7,"Jul",1998,2,"control",NA,NA,"PB"
"326",7,"Jul",2000,18,"control",3,0.166666666666667,"PB"
"327",7,"Jul",2001,5,"control",NA,NA,"PB"
"328",7,"Jul",2002,11,"control",1,0.0909090909090909,"PB"
"329",7,"Jul",2003,10,"control",4,0.4,"PB"
"330",7,"Jul",2004,7,"control",3,0.428571428571429,"PB"
"331",7,"Jul",2005,9,"control",2,0.222222222222222,"PB"
"332",7,"Jul",2006,11,"control",8,0.727272727272727,"PB"
"333",7,"Jul",2007,50,"control",3,0.06,"PB"
"334",7,"Jul",2008,2,"control",NA,NA,"PB"
"335",7,"Jul",2009,5,"control",1,0.2,"PB"
"336",7,"Jul",2012,3,"control",1,0.333333333333333,"PB"
"337",7,"Jul",2013,1,"control",1,1,"PB"
"338",7,"Jul",2015,1,"control",NA,NA,"PB"
"339",7,"Jul",2019,1,"control",NA,NA,"PB"
"340",8,"Aug",1998,5,"control",NA,NA,"PB"
"341",8,"Aug",2000,14,"control",1,0.0714285714285714,"PB"
"342",8,"Aug",2001,12,"control",2,0.166666666666667,"PB"
"343",8,"Aug",2003,7,"control",3,0.428571428571429,"PB"
"344",8,"Aug",2004,6,"control",3,0.5,"PB"
"345",8,"Aug",2005,12,"control",1,0.0833333333333333,"PB"
"346",8,"Aug",2006,1,"control",1,1,"PB"
"347",8,"Aug",2007,27,"control",3,0.111111111111111,"PB"
"348",8,"Aug",2008,6,"control",1,0.166666666666667,"PB"
"349",8,"Aug",2009,3,"control",1,0.333333333333333,"PB"
"350",8,"Aug",2012,2,"control",1,0.5,"PB"
"351",8,"Aug",2014,2,"control",1,0.5,"PB"
"352",8,"Aug",2015,2,"control",NA,NA,"PB"
"353",8,"Aug",2016,1,"control",1,1,"PB"
"354",9,"Sept",1996,4,"control",NA,NA,"PB"
"355",9,"Sept",1997,3,"control",NA,NA,"PB"
"356",9,"Sept",1998,7,"control",NA,NA,"PB"
"357",9,"Sept",2000,7,"control",NA,NA,"PB"
"358",9,"Sept",2001,7,"control",1,0.142857142857143,"PB"
"359",9,"Sept",2002,1,"control",NA,NA,"PB"
"360",9,"Sept",2003,7,"control",3,0.428571428571429,"PB"
"361",9,"Sept",2004,5,"control",NA,NA,"PB"
"362",9,"Sept",2005,33,"control",3,0.0909090909090909,"PB"
"363",9,"Sept",2006,4,"control",4,1,"PB"
"364",9,"Sept",2007,32,"control",6,0.1875,"PB"
"365",9,"Sept",2008,8,"control",NA,NA,"PB"
"366",9,"Sept",2009,3,"control",1,0.333333333333333,"PB"
"367",9,"Sept",2012,4,"control",1,0.25,"PB"
"368",9,"Sept",2013,2,"control",1,0.5,"PB"
"369",9,"Sept",2014,2,"control",NA,NA,"PB"
"370",9,"Sept",2015,3,"control",NA,NA,"PB"
"371",10,"Oct",1996,4,"control",NA,NA,"PB"
"372",10,"Oct",1997,3,"control",NA,NA,"PB"
"373",10,"Oct",1998,5,"control",NA,NA,"PB"
"374",10,"Oct",2000,2,"control",NA,NA,"PB"
"375",10,"Oct",2001,8,"control",1,0.125,"PB"
"376",10,"Oct",2002,7,"control",1,0.142857142857143,"PB"
"377",10,"Oct",2003,5,"control",1,0.2,"PB"
"378",10,"Oct",2004,8,"control",2,0.25,"PB"
"379",10,"Oct",2005,4,"control",2,0.5,"PB"
"380",10,"Oct",2006,8,"control",6,0.75,"PB"
"381",10,"Oct",2007,23,"control",1,0.0434782608695652,"PB"
"382",10,"Oct",2008,6,"control",NA,NA,"PB"
"383",10,"Oct",2009,3,"control",2,0.666666666666667,"PB"
"384",10,"Oct",2012,4,"control",NA,NA,"PB"
"385",10,"Oct",2014,2,"control",1,0.5,"PB"
"386",10,"Oct",2015,1,"control",NA,NA,"PB"
"387",10,"Oct",2019,1,"control",NA,NA,"PB"
"388",11,"Nov",1996,2,"control",NA,NA,"PB"
"389",11,"Nov",1997,4,"control",NA,NA,"PB"
"390",11,"Nov",1998,1,"control",NA,NA,"PB"
"391",11,"Nov",1999,3,"control",NA,NA,"PB"
"392",11,"Nov",2000,7,"control",NA,NA,"PB"
"393",11,"Nov",2001,7,"control",4,0.571428571428571,"PB"
"394",11,"Nov",2002,9,"control",1,0.111111111111111,"PB"
"395",11,"Nov",2003,4,"control",NA,NA,"PB"
"396",11,"Nov",2004,6,"control",3,0.5,"PB"
"397",11,"Nov",2005,15,"control",6,0.4,"PB"
"398",11,"Nov",2006,13,"control",11,0.846153846153846,"PB"
"399",11,"Nov",2007,21,"control",NA,NA,"PB"
"400",11,"Nov",2008,3,"control",NA,NA,"PB"
"401",11,"Nov",2009,2,"control",NA,NA,"PB"
"402",11,"Nov",2012,4,"control",NA,NA,"PB"
"403",11,"Nov",2013,5,"control",NA,NA,"PB"
"404",11,"Nov",2014,3,"control",1,0.333333333333333,"PB"
"405",11,"Nov",2015,1,"control",NA,NA,"PB"
"406",12,"Dec",1996,3,"control",2,0.666666666666667,"PB"
"407",12,"Dec",1997,1,"control",NA,NA,"PB"
"408",12,"Dec",1999,7,"control",3,0.428571428571429,"PB"
"409",12,"Dec",2000,6,"control",NA,NA,"PB"
"410",12,"Dec",2001,3,"control",1,0.333333333333333,"PB"
"411",12,"Dec",2002,25,"control",8,0.32,"PB"
"412",12,"Dec",2003,3,"control",NA,NA,"PB"
"413",12,"Dec",2004,5,"control",3,0.6,"PB"
"414",12,"Dec",2005,6,"control",NA,NA,"PB"
"415",12,"Dec",2006,23,"control",2,0.0869565217391304,"PB"
"416",12,"Dec",2007,15,"control",NA,NA,"PB"
"417",12,"Dec",2008,4,"control",NA,NA,"PB"
"418",12,"Dec",2009,1,"control",NA,NA,"PB"
"419",12,"Dec",2012,3,"control",NA,NA,"PB"
"420",12,"Dec",2013,6,"control",2,0.333333333333333,"PB"
"421",12,"Dec",2014,1,"control",NA,NA,"PB"
